club,review_id,rating,text,review_url,club_rating,club_reviews_total,date,text_length,pred_вход_фейсконтроль_охрана,pred_музыка_звук,pred_персонал_сервис,pred_бар_еда,pred_помещение_комфорт,pred_цены_финвопросы,pred_платный_вход,pred_безопасность_кражи,pred_контингент,pred_прочее
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSUM3bE9HNWJREAE,1,"Обманули с депозитом, потратили больше лимита, не дали сесть за стол",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM3bE9HNWJREAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIC7lOG5bQ%7C%7C?hl=ru,4.0,1540,2024-08-12 20:32:30+00:00,68,0,0,0,0,1,1,0,0,0,0
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSURqX3E2NkZnEAE,1,"Говорят, что депозита нет, а по факту охрана требует депозит. А ведь спецом писал в официальную группу ВК и спрашивал.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURqX3E2NkZnEAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDj_q66Fg%7C%7C?hl=ru,4.0,1540,2024-05-03 20:33:43+00:00,118,1,0,0,0,0,1,1,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSUR0aXVxUXBBRRAB,5,Отличное место! И что немаловажно - приятная охрана. Атмосферно. Можно и выпить и покушать и потанцевать. Дешевые кальяны и очень вкусные. Кальянщик вообще волшебник 🪄,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0aXVxUXBBRRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDtiuqQpAE%7C%7C?hl=ru,4.0,1540,2024-02-03 17:19:18+00:00,167,0,0,0,0,0,0,0,0,0,0
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSUMxa1BMT0ZnEAE,5,"Хорошее заведение. Но вчера небольшой казус произошел.
После работы хотел выпить пива. Пришел, сказали, что все пиво кончилось. Пришел какой-то Одиссей (t.me/doge) и все выпил, ссылаясь на подготовку какого-то пампа.
Заказал покушать, спасибо!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxa1BMT0ZnEAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIC1kPLOFg%7C%7C?hl=ru,4.0,1540,2023-12-20 16:14:17+00:00,243,0,0,0,1,0,0,0,0,0,0
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSUNGX2Fydk1REAE,4,"Все понравилось кроме еды 🙃
Ходили на Хэлуин (депозит за випку 20тыс и если больше 6 человек то еще нужно платить 10% за сервис)
Музыка понравилась
Все было безопасно, охрана на уровне",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNGX2Fydk1REAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgICF_arvMQ%7C%7C?hl=ru,4.0,1540,2023-10-31 22:09:21+00:00,184,0,0,0,1,0,0,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSURwZ3RQc3dnRRAB,5,"Visited this place on a Monday evening, the place wasn't very crowded although i met some interesting people, the bartender was very friendly too.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwZ3RQc3dnRRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDpgtPswgE%7C%7C?hl=ru,4.0,1540,2023-08-18 13:26:27+00:00,146,0,0,0,0,0,0,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSUR4aTdDcHd3RRAB,1,"Одно из самых ужасных заведений в Москве.Понятно почему нет свежих отзывов и при этом навязчивая реклама ,например,вконтакте.
Охрана на входе -самое классное ,что есть в этом клубе.Дальше-полный отстой!!
Людей мало 2.00 в субботу ,полно свободных столиков,но на каждом -резерв.Ладно,сели за барную стойку.Музыка для такого времени-отстой..Потанцевали немного только наша компания ,без нас танцпол в самый разгар -пустой.
Коктейли -такого нигде не встречали до этого.Рецепт прост:50% льда,29% воды,11% алкоголя и 10% красителя..
Вам самим от себя не противно?????А именно напыщенным и хамотивым барменам а также их руководителям!!
Вместо активной рекламы в соцсетях и ярких попыток заманивания людей,может лучше делать качественые и вкусные коктейли,танцевальную музыку и приветливый персонал??",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4aTdDcHd3RRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDxi7CpwwE%7C%7C?hl=ru,4.0,1540,2023-06-14 19:49:59+00:00,793,0,1,1,1,0,0,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSUN4MjV2ZzF3RRAB,1,"Самый мудацкий клуб!
А вот этот п*""""""о - его предводитель!!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4MjV2ZzF3RRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgICx25vg1wE%7C%7C?hl=ru,4.0,1540,2023-05-26 22:41:00+00:00,59,0,0,0,0,0,0,0,0,0,1
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSUNXb2VPUWJ3EAE,4,еда на вкус была довольно кровавой,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNXb2VPUWJ3EAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgICWoeOQbw%7C%7C?hl=ru,4.0,1540,2022-02-28 22:29:35+00:00,34,0,0,0,1,0,0,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSUNXOHJ5TnRBRRAB,1,"Охранники быдло. Впускают хрен пойми по какому принципу. Людей с луком на 100к не пустили. Просто смех. Были в трезвом состоянии. Паспорт был с собой, но охранника это не волновало. Если владельца хоть чуточку заботит его бизнес, гнать таких с работы",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXOHJ5TnRBRRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgICW8ryNtAE%7C%7C?hl=ru,4.0,1540,2022-02-22 22:39:30+00:00,250,1,0,0,0,0,0,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSUNXeklmSXh3RRAB,1,Охраники не пускают без объяснения причины,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXeklmSXh3RRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgICWzIfIxwE%7C%7C?hl=ru,4.0,1540,2022-02-19 22:55:02+00:00,42,1,0,0,0,0,0,0,0,0,0
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSUNXNkl2LVdBEAE,5,"Приходили с подругой в ночь с 13 по 14 февраля. При входе стоял очень приятный молодой человек, уважительно проконсультировал нас по данному месту, рассказал что можем хорошо отдохнуть в данном заведение. После чего мы спустились к гардеробу, чтоб сдать вещи, когда повернулись нас уже ждал менеджер Данила чтобы уважить наши потребности, выбрал нам самый шикарный столик, и официант Рафаэль очень быстро, и грамотно сориентировал по меню. К сожалению мы чутка перебрали, и по нелепой ошибке потеряли телефон с ключами, охранник Александр к которому мы обратились за помощью, быстро отреагировал на нашу просьбу, и так же быстро решил нашу просьбу. Самое что удивляет нас в этом заведение, это очень вежливая охрана, ни в одном месте не видел таких адекватных ребят.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNXNkl2LVdBEAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgICW6Iv-WA%7C%7C?hl=ru,4.0,1540,2022-02-16 23:24:08+00:00,766,0,0,0,0,0,0,0,0,0,0
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSURtei1XV0lnEAE,5,Спасибо бару загостеприимность. На входе встречает приятная охрана. В зале работают профессионалы своего дела! Сервис лучший в москве. Официанты обслуживают на 5+,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtei1XV0lnEAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDmz-WWIg%7C%7C?hl=ru,4.0,1540,2022-02-13 03:02:32+00:00,162,0,0,0,0,0,0,0,0,0,0
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSURtaDZMTVNnEAE,1,Не пустили. Бред. Место хлам.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtaDZMTVNnEAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDmh6LMSg%7C%7C?hl=ru,4.0,1540,2022-02-10 22:06:15+00:00,29,1,0,0,0,0,0,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSURtZzRHbnhBRRAB,4,"Большое пространство для больших компаний, удобная мебель..немного дороговаты закуски",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtZzRHbnhBRRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDmg4GnxAE%7C%7C?hl=ru,4.0,1540,2022-02-07 11:02:58+00:00,85,0,0,0,0,0,1,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSURtcmYzQXNRRRAB,5,"Приятные бармены, хорошая музыка.
Очень понравилась атмосфера",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtcmYzQXNRRRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDmrf3AsQE%7C%7C?hl=ru,4.0,1540,2022-02-05 22:23:34+00:00,61,0,0,0,0,0,0,0,0,0,0
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSURtOWFHNEJ3EAE,1,"Ударили, охрана послала матом, защищают только постоянных гостей, если ты там в первые можешь не надеяться на помощь, запись с камер не смотрят, не важно если ты прав. Полный зал в подвальном помещении, в принципе как был быдло пати так и остался, хорошо уехали в другое достойное заведение. Больше туда не ногой!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtOWFHNEJ3EAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDm9aG4Bw%7C%7C?hl=ru,4.0,1540,2022-02-05 03:14:04+00:00,313,1,0,0,0,1,0,0,1,1,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSURtM3Etb2hBRRAB,5,"Вадим-самый лучший бармен!!
Очень приятное обслуживание и вкусные коктейли",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtM3Etb2hBRRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDm3q-ohAE%7C%7C?hl=ru,4.0,1540,2022-01-29 18:28:18+00:00,74,0,0,0,0,0,0,0,0,0,0
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSURtdnFxWUFREAE,5,"Если хотите потрясающие обслуживание и наивкуснейшие коктейли, вам к Вадиму…он ещё и разговор поддержит)))",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtdnFxWUFREAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDmvqqYAQ%7C%7C?hl=ru,4.0,1540,2022-01-29 19:52:07+00:00,106,0,0,0,0,0,0,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSURtaXZtd2t3RRAB,5,Рекомендую!!!,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtaXZtd2t3RRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDmivmwkwE%7C%7C?hl=ru,4.0,1540,2022-01-24 17:52:35+00:00,13,0,0,0,0,0,0,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSURtbE5pRzVRRRAB,4,"Ну что вам сказать...
Дорого, коктейли плохие, алкоголь в них явно не доливают :(
Казалось бы, уже за это стоило снять звезды так 4, но если вы любите бл*дки-колядки так же, как и я, то вы будете возвращаться сюда снова и снова
Супер популярная музыка из 00-х и 10-х в совокупности с работой диджея заслуживает отдельного лайка

UPD: увидел ответ владельца: ""Ясно.""
Меня очень порадовало, что на мой отзыв обратили внимание
Хочу его дополнить комментарием. Говоря о ""бл*дках-колядках"" я не имею ввиду ничего пошлого и вульгарного, в моём случае это танцы с друзьями и наблюдение за разнообразием в поведении гостей сего  заведения. Я всё таки социолог😅

Надеюсь, что Вам, уважаемый владелец, ясно, что персонал по своей воле или по вашему указанию не доливает алкоголь.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtbE5pRzVRRRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDmlNiG5QE%7C%7C?hl=ru,4.0,1540,2022-01-19 16:59:51+00:00,769,0,0,1,1,0,1,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSURtNEx6XzRnRRAB,5,"Восхитительный бармен, очень приятный молодой человек, сделал настолько вкусные коктейли!!! Всем советую😍",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtNEx6XzRnRRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgIDm4Lz_4gE%7C%7C?hl=ru,4.0,1540,2022-01-15 18:55:17+00:00,105,0,0,0,0,0,0,0,0,0,0
Бар 1929,ChZDSUhNMG9nS0VJQ0FnSUNtbVltVEFREAE,1,"Мое любимое место, но охранник очень грубый, я и мои друзья были в субботу, и он не впустил нас, и он очень грубо с нами разговаривал",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtbVltVEFREAE!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgICmmYmTAQ%7C%7C?hl=ru,4.0,1540,2022-01-02 18:38:25+00:00,133,1,0,0,0,0,0,0,0,0,0
Бар 1929,ChdDSUhNMG9nS0VJQ0FnSUNteWJMc3ZRRRAB,5,"Был впервые. Всё понравилось.
Охрана великолепная, бар превосходный,  музыка отличная.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNteWJMc3ZRRRAB!2m1!1s0x0:0xa78c1220e0268d3a!3m1!1s2@1:CIHM0ogKEICAgICmybLsvQE%7C%7C?hl=ru,4.0,1540,2022-01-01 20:58:12+00:00,86,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT21SaFRqVTRXV1JOV1dRNU1qVk9jRlV4ZEdWemVIYxAB,5,Бармен делает очень хорошую маргариту! Рекомендую!,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SaFRqVTRXV1JOV1dRNU1qVk9jRlV4ZEdWemVIYxAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOmRhTjU4WWRNWWQ5MjVOcFUxdGVzeHc%7C%7C?hl=ru,4.6,1058,2025-11-16 17:58:49+00:00,50,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT2pFMVUyNUpNbGMxZEZoQlMyOHpWVUY1UzBsSmJrRRAB,4,"fun place, music’s good, drinks a bit pricey but expected. atmosphere is lively, lots of people on weekends.
sometimes hard to get a table, but overall had a great night.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pFMVUyNUpNbGMxZEZoQlMyOHpWVUY1UzBsSmJrRRAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOjE1U25JMlc1dFhBS28zVUF5S0lJbkE%7C%7C?hl=ru,4.6,1058,2025-10-03 11:58:59+00:00,170,0,0,0,0,1,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT21kZldrOVpUMmx0Ym1GUFJWcDRkSFowUjBSbVkyYxAB,5,Любимое место!,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kZldrOVpUMmx0Ym1GUFJWcDRkSFowUjBSbVkyYxAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOmdfWk9ZT2ltbmFPRVp4dHZ0R0RmY2c%7C%7C?hl=ru,4.6,1058,2025-09-22 10:45:59+00:00,14,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT2xkZlZsTTRWRlJ5WVZCQ2RHbFpiRU5JWVhjd1pXYxAB,5,Лучший ночной клуб в Москве в котором я бывал,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkZlZsTTRWRlJ5WVZCQ2RHbFpiRU5JWVhjd1pXYxAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOldfVlM4VFRyYVBCdGlZbENIYXcwZWc%7C%7C?hl=ru,4.6,1058,2025-08-11 13:25:07+00:00,45,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT25RMU5tVTFWa3A0U0VGak5uUnlMWHAyV1RoTldIYxAB,5,Всë на высшем уровне нам понравилось советую,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25RMU5tVTFWa3A0U0VGak5uUnlMWHAyV1RoTldIYxAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOnQ1NmU1Vkp4SEFjNnRyLXp2WThNWHc%7C%7C?hl=ru,4.6,1058,2025-08-11 10:12:59+00:00,44,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT2xneVZITTBXbFpsYXpaWlJrTjNVbTF3Y2tGQ2QxRRAB,5,хороший,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xneVZITTBXbFpsYXpaWlJrTjNVbTF3Y2tGQ2QxRRAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOlgyVHM0WlZlazZZRkN3Um1wckFCd1E%7C%7C?hl=ru,4.6,1058,2025-07-15 12:59:33+00:00,7,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT2s1bU5XaE1NRTFvV0hVeE5WWjRWM0JuUTB0VE1GRRAB,5,Отличное атмосферное заведение,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1bU5XaE1NRTFvV0hVeE5WWjRWM0JuUTB0VE1GRRAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOk5mNWhMME1oWHUxNVZ4V3BnQ0tTMFE%7C%7C?hl=ru,4.6,1058,2025-07-02 10:24:22+00:00,30,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT2tWaFdEVnpWVXhwTTBZeWRFRkJiR05sTjBwRVEzYxAB,5,"Хороший ночной клуб,все хорошо,еда вкусная,персонал добрый!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tWaFdEVnpWVXhwTTBZeWRFRkJiR05sTjBwRVEzYxAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOkVhWDVzVUxpM0YydEFBbGNlN0pEQ3c%7C%7C?hl=ru,4.6,1058,2025-06-30 13:10:56+00:00,59,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT201WU9YaHZkbWhCU3pCNVZVbGhZM0ZmVjFVd1gzYxAB,5,"Прекрасный ночной клуб, музыка, сервис на высшем уровне, буду рекомендовать близким и друзьям",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201WU9YaHZkbWhCU3pCNVZVbGhZM0ZmVjFVd1gzYxAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOm5YOXhvdmhBSzB5VUlhY3FfV1UwX3c%7C%7C?hl=ru,4.6,1058,2025-06-28 16:42:58+00:00,93,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT2xwS1VWWkJNelZYU1ZwbGQwaEZjVXh0ZVhOSlUwRRAB,5,"После посещения этого клуба остались хорошие и только положительные впечатления. Атмосфера - яркая и весёлая, зажигательная и подвижная музыка. Официанты - доброжелательные, быстро реагирует на заказы и недлительное время ожидания. Еда и напитки были не только вкусными, но и красиво украшенными. Мне всё понравилось и я осталась довольна, обязательно порекомендую этот клуб своим друзьям.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwS1VWWkJNelZYU1ZwbGQwaEZjVXh0ZVhOSlUwRRAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOlpKUVZBMzVXSVpld0hFcUxteXNJU0E%7C%7C?hl=ru,4.6,1058,2025-06-23 10:47:29+00:00,389,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT2xGdmFqTmZVelJuWlZaQ01FSTFWSFpLYTNWMWMzYxAB,5,"Очень хороший бар, можно посидеть с девушкой выпить коктели, потанцевать, рекомендую.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGdmFqTmZVelJuWlZaQ01FSTFWSFpLYTNWMWMzYxAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOlFvajNfUzRnZVZCMEI1VHZKa3V1c3c%7C%7C?hl=ru,4.6,1058,2025-06-18 10:20:04+00:00,85,0,0,0,0,0,0,0,0,0,0
DeFAQto,Ci9DQUlRQUNvZENodHljRjlvT2psVFdEZElVMEk0TW5aSlVGSjZZVkZaYlV0c1luYxAB,5,"Мне кажется, клуб Супер чтобы посидеть с друзьями и повеселиться!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psVFdEZElVMEk0TW5aSlVGSjZZVkZaYlV0c1luYxAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CAIQACodChtycF9oOjlTWDdIU0I4MnZJUFJ6YVFZbUtsYnc%7C%7C?hl=ru,4.6,1058,2025-06-13 10:00:27+00:00,65,0,0,0,0,0,0,0,0,0,0
DeFAQto,ChZDSUhNMG9nS0VNTEpvNmVhcmJ5QUpnEAE,5,Мне все понравилось,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNTEpvNmVhcmJ5QUpnEAE!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CIHM0ogKEMLJo6earbyAJg%7C%7C?hl=ru,4.6,1058,2025-06-07 14:43:39+00:00,19,0,0,0,0,0,0,0,0,0,0
DeFAQto,ChdDSUhNMG9nS0VJQ0FnTUNZNXJiX193RRAB,4,"Сегодня поселили с товарищем бар DeFAQto на Чистых прудах в Москве .Вход бесплатный .До 0:30 выступала группа .Пела известные песни.Потом началась дискотека.Места для танцев совсем мало .Женщин и мужчин было примерно поровну.Возраст публики разный .Музыкальные треки меняли каждые 30 секунд .Временами публика двигалась достаточно энергично и эмоционально.Танцевали в основном женщины.Я немножко подвигался у входа ,чем привлек внимание некоторых женщин .Одна из них направила телефон как бы на свою подругу за столом ,но самом деле решила меня поснимать )После дискотеки ,на улице у клуба подошел к трем посетительницам данного заведения и начал читать стихотворение в немного измененном формате :»Скажите дамы ,ведь недаром ,
Москва ,спаленная пожаром ,
Французам отдана была ?»

К моему удивлению,они знали продолжение стихотворения и начали мне его зачитывать )
Правда номер телефона или координаты в соцсетях не оставили )",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZNXJiX193RRAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CIHM0ogKEICAgMCY5rb__wE%7C%7C?hl=ru,4.6,1058,2025-05-04 01:44:09+00:00,927,0,0,0,0,1,0,0,0,0,0
DeFAQto,ChdDSUhNMG9nS0VJQ0FnTURBaHVLcXFnRRAB,5,Amazing place with nice and warm people,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBaHVLcXFnRRAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CIHM0ogKEICAgMDAhuKqqgE%7C%7C?hl=ru,4.6,1058,2025-02-08 13:03:03+00:00,39,0,0,0,0,0,0,0,0,0,0
DeFAQto,ChdDSUhNMG9nS0VJQ0FnSURIdXBLTzNBRRAB,2,"Смешно , что посредственный “фейс контроль”  решил вдруг не впускать людей, имеющих лишь аксессуары на годовую их зарплату. Отдыхаем в других местах просто и легко для всех, решили зайти по температуре отдыха в это заведение - имеем только негатив полностью , еще и поставить личную машину с проблемой, с таким сервисом вам долго ждать высокие чеки",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIdXBLTzNBRRAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CIHM0ogKEICAgIDHupKO3AE%7C%7C?hl=ru,4.6,1058,2024-09-15 01:58:55+00:00,348,1,0,0,0,0,0,0,0,0,0
DeFAQto,ChdDSUhNMG9nS0VJQ0FnSUM5azlEUmh3RRAB,1,Еда и музыка отличные! Одна звезда за хамское поведение охраны. В заведении в центре Москвы считаю такое поведение охраны неприемлемым.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5azlEUmh3RRAB!2m1!1s0x0:0x52dd3e2c7b133997!3m1!1s2@1:CIHM0ogKEICAgIC9k9DRhwE%7C%7C?hl=ru,4.6,1058,2024-03-09 08:25:26+00:00,135,1,0,0,0,0,0,0,0,0,0
