club,address,data_id,review_id,rating,date_iso,edited_at,date_label,text,original_text_available,source,review_url,collected_at,club_rating,club_reviews_total
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2w4M2MyRXdlVGxmYmt0b2VISXdNaTFpZHpjdFpIYxAB,5.0,2026-07-19T18:53:48Z,2026-07-19T18:53:48Z,месяц назад,"Хорошая вкусная еда, не первый раз в этом месте. Выпивка тоже на хорошем уровне",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w4M2MyRXdlVGxmYmt0b2VISXdNaTFpZHpjdFpIYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOl83c2EweTlfbktoeHIwMi1idzctZHc%7C%7C?hl=ru,2026-09-07T23:54:44.909243+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2pWWVJVdGljRlZXUms5UVVqbE1YMVZyU0hVd1FsRRAB,5.0,2026-07-17T22:48:15Z,2026-07-17T22:48:15Z,месяц назад,"Отличное заведение, приятный персонал и кайфовая атмосфера. Отдельный лайк за музыку и весёлые конкурсы!",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWWVJVdGljRlZXUms5UVVqbE1YMVZyU0hVd1FsRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOjVYRUticFVWRk9QUjlMX1VrSHUwQlE%7C%7C?hl=ru,2026-09-07T23:54:44.909489+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2t0SWExQlBZbWd0YW1VeFRGbG5MVXhLYTIxRWNVRRAB,5.0,2026-07-17T22:42:41Z,2026-07-17T22:42:41Z,месяц назад,"Веселое, классное место! С качественной музыкой! Хотелось бы, чтобы танцпол был больше)",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0SWExQlBZbWd0YW1VeFRGbG5MVXhLYTIxRWNVRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOktIa1BPYmgtamUxTFlnLUxKa21EcUE%7C%7C?hl=ru,2026-09-07T23:54:44.909568+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2pOVUxXbHlVVFU1VlVac2IwOVFWbmRsYjBSNVFuYxAB,5.0,2026-07-15T21:11:37Z,2026-07-15T21:11:37Z,месяц назад,"Классный бар, вернусь сюда ещё",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOVUxXbHlVVFU1VlVac2IwOVFWbmRsYjBSNVFuYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOjNULWlyUTU5VUZsb09QVndlb0R5Qnc%7C%7C?hl=ru,2026-09-07T23:54:44.909637+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT214aWFuZHVUbXB4UVhsMVdGaG9YMEZJZEhsSFdFRRAB,3.0,2026-07-15T20:05:09Z,2026-07-15T20:07:28Z,месяц назад,"Бар супер налили, правда предложи пкекас, 1337р было дорого для пару лоток с цицек :(",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214aWFuZHVUbXB4UVhsMVdGaG9YMEZJZEhsSFdFRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOmxianduTmpxQXl1WFhoX0FIdHlHWEE%7C%7C?hl=ru,2026-09-07T23:54:44.909703+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT21NelVHdE1iMFZVY3padFNERTRNRnAxTTBVMWExRRAB,1.0,2026-07-15T03:40:47Z,2026-07-15T03:41:01Z,месяц назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21NelVHdE1iMFZVY3padFNERTRNRnAxTTBVMWExRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOmMzUGtMb0VUczZtSDE4MFp1M0U1a1E%7C%7C?hl=ru,2026-09-07T23:54:44.909745+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2pGVWFHZEpha2hHTjJoRmJYQmlVR2hKTmxnNVJXYxAB,1.0,2026-07-10T19:33:43Z,2026-07-10T19:34:24Z,месяц назад,"ОБХОДИТЕ СТОРОНОЙ!!!!
Если хотите сохранить свои нервы и голосовые связки — ОБХОДИТЕ ЭТО МЕСТО СТОРОНОЙ!

Пришли праздновать День Рождения, а попали в кошмар. Караоке-зал — это просто ужас: звук настолько плохой, что петь невозможно, только орать.

Но особенно хочется отметить диджея. Видимо, он думал, что его наняли не работать, а сидеть в телефоне за наш счет. Гости сами носятся по залу с микрофонами, как курьеры. Попросишь помочь — получишь агрессию и хамство. Создается впечатление, что он делает нам одолжение своим присутствием. Никогда не видела такого неуважения к клиентам.

Отмечали праздник, но кроме дежурного коктейля (и то без поздравления!) никто и не вспомнил, что у нас событие. Официантов нет, бегай сам за ними по всему залу. Песни найти невозможно, нормальных песен нет.

В общем, мы быстро поняли, что попали не туда, и уехали догуливать в другое место. Деньги на ветер и испорченный вечер. Больше ни ногой!",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGVWFHZEpha2hHTjJoRmJYQmlVR2hKTmxnNVJXYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOjFUaGdJakhGN2hFbXBiUGhJNlg5RWc%7C%7C?hl=ru,2026-09-07T23:54:44.909837+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT25adFdsOHdiMGt0WW5BNVRscG5XV0Z4ZWt0MFZuYxAB,5.0,2026-07-08T23:15:59Z,2026-07-08T23:15:59Z,месяц назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25adFdsOHdiMGt0WW5BNVRscG5XV0Z4ZWt0MFZuYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOnZtWl8wb0ktYnA5TlpnWWFxekt0Vnc%7C%7C?hl=ru,2026-09-07T23:54:44.909900+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT210Qk5UQk1RbU5QVDNGTVdFSkJWMEZIUVVKNldWRRAB,5.0,2026-07-08T20:33:20Z,2026-07-08T20:33:20Z,месяц назад,Кайфовое заведение! Весело! Вау!,True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210Qk5UQk1RbU5QVDNGTVdFSkJWMEZIUVVKNldWRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOmtBNTBMQmNPT3FMWEJBV0FHQUJ6WVE%7C%7C?hl=ru,2026-09-07T23:54:44.909948+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT25OcGQzcFRibVU0YlhrMVFtUm9YMmxFWWt4V1RVRRAB,5.0,2026-07-08T19:49:28Z,2026-07-08T19:49:28Z,месяц назад,"Атмосферный бар, хорошо посидели с подругами за вкусными коктейлями.
Ангелина профессионально отжигает на сцене и заряжает своей энергетикой на весь вечер 🥰
Однозначно рекомендую к посещению)",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OcGQzcFRibVU0YlhrMVFtUm9YMmxFWWt4V1RVRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOnNpd3pTbmU4bXk1QmRoX2lEYkxWTUE%7C%7C?hl=ru,2026-09-07T23:54:44.909983+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT25BelgyeFpZVTUyU2tWb1NIcFVjbXg0TVdac1EzYxAB,5.0,2026-07-08T17:45:14Z,2026-07-08T17:45:14Z,месяц назад,"Отличный бар! Хороший сет диджея , с удовольствием отдохнули. Коктейли супер 👍",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25BelgyeFpZVTUyU2tWb1NIcFVjbXg0TVdac1EzYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOnAzX2xZYU52SkVoSHpUcmx4MWZsQ3c%7C%7C?hl=ru,2026-09-07T23:54:44.910024+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT21KUVQxcDJlbWt5T0c1aVZVZzJVMVJPTVhOQlRHYxAB,5.0,2026-07-08T06:39:56Z,2026-07-08T06:39:56Z,месяц назад,"Прекрасное место для отдыха, очень вкусная еда. Были сегодня с друзьями, отмечали др. Персонал - лучшие!!!!",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21KUVQxcDJlbWt5T0c1aVZVZzJVMVJPTVhOQlRHYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOmJQT1p2emkyOG5iVUg2U1ROMXNBTGc%7C%7C?hl=ru,2026-09-07T23:54:44.910061+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2pOZmFrbGFkeTFHVkZaVWEwNVNTMDV5WkZKcFNXYxAB,5.0,2026-07-07T19:48:17Z,2026-07-07T19:48:17Z,2 месяца назад,"Отличное место! Хорошая цена за коктейли, вкусные. Приятная атмосфера, обслуживание на уровне❤️",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOZmFrbGFkeTFHVkZaVWEwNVNTMDV5WkZKcFNXYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOjNfaklady1GVFZUa05SS05yZFJpSWc%7C%7C?hl=ru,2026-09-07T23:54:44.910098+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT25kaFdHRnVZVWd3UjJWa1ExQlFkME5RTWtGemFuYxAB,5.0,2026-07-07T01:35:53Z,2026-07-07T01:35:53Z,2 месяца назад,"Хороший клуб, хороший персонал и охрана, музыка огонь",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kaFdHRnVZVWd3UjJWa1ExQlFkME5RTWtGemFuYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOndhWGFuYUgwR2VkQ1BQd0NQMkFzanc%7C%7C?hl=ru,2026-09-07T23:54:44.910133+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT201c1JFWmpSMGwwYlZKa2QyNVJOMHB4UW13eWQyYxAB,5.0,2026-07-05T02:42:29Z,2026-07-05T02:42:29Z,2 месяца назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201c1JFWmpSMGwwYlZKa2QyNVJOMHB4UW13eWQyYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOm5sREZjR0l0bVJkd25RN0pxQmwyd2c%7C%7C?hl=ru,2026-09-07T23:54:44.910166+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2sxaFVUbElXa1ZqUnpKNE1tSjNia05EY0ZSelJXYxAB,5.0,2026-07-05T02:42:06Z,2026-07-05T02:42:06Z,2 месяца назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxaFVUbElXa1ZqUnpKNE1tSjNia05EY0ZSelJXYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOk1hUTlIWkVjRzJ4MmJ3bkNDcFRzRWc%7C%7C?hl=ru,2026-09-07T23:54:44.910197+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT25kUldtcGFjMXAxZFdoUlVVTkpkV3BXYjNKSlRYYxAB,5.0,2026-07-01T00:39:35Z,2026-07-01T00:39:35Z,2 месяца назад,супер место!!! приду еще,True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kUldtcGFjMXAxZFdoUlVVTkpkV3BXYjNKSlRYYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOndRWmpac1p1dWhRUUNJdWpWb3JJTXc%7C%7C?hl=ru,2026-09-07T23:54:44.910230+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2t0V1dHVklkV0U1T1hCbVMxVjNTamg2YVV0Q1VWRRAB,1.0,2026-06-28T21:33:16Z,2026-06-28T21:33:16Z,2 месяца назад,Трезвым тут делать нечего. Музыка не качает,True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0V1dHVklkV0U1T1hCbVMxVjNTamg2YVV0Q1VWRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOktWWGVIdWE5OXBmS1V3Sjh6aUtCUVE%7C%7C?hl=ru,2026-09-07T23:54:44.910263+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT25SNE56UllTekJSUlVGcFMxWk5NR05ZVGtGaE1VRRAB,5.0,2026-01-09T19:49:27Z,2026-06-27T05:13:35Z,Изменено 2 месяца назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SNE56UllTekJSUlVGcFMxWk5NR05ZVGtGaE1VRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOnR4NzRYSzBRRUFpS1ZNMGNYTkFhMUE%7C%7C?hl=ru,2026-09-07T23:54:44.910297+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT21WSU5rUXpkMnR4Y1ZSSmRISktNM3AyVUdsWVZsRRAB,5.0,2026-06-27T02:10:28Z,2026-06-27T02:10:28Z,2 месяца назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WSU5rUXpkMnR4Y1ZSSmRISktNM3AyVUdsWVZsRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOmVINkQzd2txcVRJdHJKM3p2UGlYVlE%7C%7C?hl=ru,2026-09-07T23:54:44.910334+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT21nNVkxODFaMDVQUWtabFZuVlZTRFEyWjBobWRVRRAB,5.0,2026-06-27T02:08:21Z,2026-06-27T02:08:21Z,2 месяца назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21nNVkxODFaMDVQUWtabFZuVlZTRFEyWjBobWRVRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOmg5Y181Z05PQkZlVnVVSDQ2Z0hmdUE%7C%7C?hl=ru,2026-09-07T23:54:45.961039+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2xaUVdFazRNMFpvVGtrd01tdGpUR3BmVjFOSVNIYxAB,5.0,2026-06-25T12:39:49Z,2026-06-25T20:10:42Z,2 месяца назад,"The evening shift employee mockingly asked me for 5,000 to enter, along with his friends.",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaUVdFazRNMFpvVGtrd01tdGpUR3BmVjFOSVNIYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOlZQWEk4M0ZoTkkwMmtjTGpfV1NISHc%7C%7C?hl=ru,2026-09-07T23:54:45.961241+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT21GNlpHTjZka1JGZFZFemNEZFhPVXRKWWxjMmJGRRAB,5.0,2026-06-21T19:32:50Z,2026-06-21T19:32:50Z,2 месяца назад,Отличное место,True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GNlpHTjZka1JGZFZFemNEZFhPVXRKWWxjMmJGRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOmF6ZGN6dkRFdVEzcDdXOUtJYlc2bFE%7C%7C?hl=ru,2026-09-07T23:54:45.961376+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2sxWmRucGFTVFZRUVhOeWRtaG9hVjlhVm5aS1kyYxAB,5.0,2026-06-21T04:11:42Z,2026-06-21T04:11:42Z,2 месяца назад,крутое место,True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxWmRucGFTVFZRUVhOeWRtaG9hVjlhVm5aS1kyYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOk1ZdnpaSTVQQXNydmhoaV9aVnZKY2c%7C%7C?hl=ru,2026-09-07T23:54:45.961433+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT25GV1IxSm9NRXB2YzFwQ2VscHZTWGR4YW14NlNXYxAB,5.0,2026-06-21T03:26:19Z,2026-06-21T03:26:19Z,2 месяца назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GV1IxSm9NRXB2YzFwQ2VscHZTWGR4YW14NlNXYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOnFWR1JoMEpvc1pCelpvSXdxamx6SWc%7C%7C?hl=ru,2026-09-07T23:54:45.961481+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT20xRVZXZDRNbDlUWTFabWQzUkZUM1ZQVVd4eWNFRRAB,5.0,2026-06-21T02:30:07Z,2026-06-21T02:30:07Z,2 месяца назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xRVZXZDRNbDlUWTFabWQzUkZUM1ZQVVd4eWNFRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOm1EVWd4Ml9TY1Zmd3RFT3VPUWxycEE%7C%7C?hl=ru,2026-09-07T23:54:45.961520+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2xaa2VWaDJNbkpZY1daTlMySnBVbWhaVTBKdk5HYxAB,5.0,2026-06-18T23:18:53Z,2026-06-18T23:18:53Z,2 месяца назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaa2VWaDJNbkpZY1daTlMySnBVbWhaVTBKdk5HYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOlZkeVh2MnJYcWZNS2JpUmhZU0JvNGc%7C%7C?hl=ru,2026-09-07T23:54:45.961553+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT214S1JuUkpWVmhPY1ZGSVRVdFRVMmxEVkdaQ1UxRRAB,5.0,2025-11-14T04:02:49Z,2026-06-14T07:13:42Z,Изменено 2 месяца назад,"очень понравилось в заведении, атмосфера тусовки, музыка отличная, вкусная еда и очень отзывчивый персонал, обязательно приду еще не раз!",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214S1JuUkpWVmhPY1ZGSVRVdFRVMmxEVkdaQ1UxRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOmxKRnRJVVhOcVFITUtTU2lDVGZCU1E%7C%7C?hl=ru,2026-09-07T23:54:45.961610+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT21odGVVTlpNVTlUUVc5NVNtUjFNMncyWTJNd2NIYxAB,5.0,2026-06-12T02:57:11Z,2026-06-12T02:57:11Z,2 месяца назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21odGVVTlpNVTlUUVc5NVNtUjFNMncyWTJNd2NIYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOmhteUNZMU9TQW95SmR1M2w2Y2MwcHc%7C%7C?hl=ru,2026-09-07T23:54:45.961646+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT21kMmVqbE9hbWhXTWxOUVdHcHpTekJCYWxsVFgzYxAB,5.0,2026-06-06T03:57:10Z,2026-06-06T03:57:10Z,3 месяца назад,,False,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kMmVqbE9hbWhXTWxOUVdHcHpTekJCYWxsVFgzYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOmd2ejlOamhWMlNQWGpzSzBBallTX3c%7C%7C?hl=ru,2026-09-07T23:54:45.961676+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2xWd1N6WkZXRlJIV1U5T056SjJSa1pVTVdkbFQwRRAB,5.0,2026-06-02T20:57:57Z,2026-06-02T20:57:57Z,3 месяца назад,"Хорошее место, рекомендую, хорошие сотрудники)",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWd1N6WkZXRlJIV1U5T056SjJSa1pVTVdkbFQwRRAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOlVwSzZFWFRHWU9ONzJ2RkZUMWdlT0E%7C%7C?hl=ru,2026-09-07T23:54:45.961706+00:00,4.7,7511
Молодёжь,"Сущевская ул., 21с8, Москва, Россия, 127055",0x46b54a1a10c61f75:0x43bfdca058fe564e,Ci9DQUlRQUNvZENodHljRjlvT2s1NFlsOWZVa1YwYlRFd2RITkpPRk5wYW1aRmNuYxAB,5.0,2026-06-02T20:43:54Z,2026-06-02T20:43:54Z,3 месяца назад,"Очень классное место, пришли отмечать с подругами день рождения, подарили много бонусов!!! Всем советую молодежь!",True,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1NFlsOWZVa1YwYlRFd2RITkpPRk5wYW1aRmNuYxAB!2m1!1s0x0:0x43bfdca058fe564e!3m1!1s2@1:CAIQACodChtycF9oOk54Yl9fUkV0bTEwdHNJOFNpamZFcnc%7C%7C?hl=ru,2026-09-07T23:54:45.961738+00:00,4.7,7511
